"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","PRCP","PSUN","SNOW","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WDFM","WDMV","WSF1","WSF2","WSF5","WSFG","WSFM"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-05","6.7","113","8","6","0","0","0","0","0","0","41","0","0.0","1.57","86","3925","3.70",,"0.0","60.7","69.4","51.9",,,"50","240",,,,,"28.0","44",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-06","6.3","328","10","7","0","0","0","0","0","1","53","0","0.0","1.69","92","3946","4.48",,"0.0","71.4","79.8","63.1",,,"60","40",,,,,"25.9","35",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-07","5.8","754","6","2","0","0","0","0","0","12","61","0","0.0","0.63","96","0","1.06",,"0.0","78.8","87.0","70.6",,,"290","270",,,,,"23.0","36",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-08","5.8","1151","9","7","0","0","0","0","0","14","60","0","0.0","2.68","98","2","4.92",,"0.0","77.7","85.9","69.5",,,"70","50",,,,,"21.9","30",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-09","5.6","1320","7","6","0","0","0","0","0","2","54","0","0.0","1.63","91","15","5.17",,"0.0","70.2","78.0","62.5","0",,"300","300",,,,,"28.0","46",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-10","6.7","1349","13","7","0","0","0","0","0","0","36","0","0.0","3.06","84","348","7.20",,"0.0","55.2","61.3","49.0",,,"40","60",,,,,"23.0","35",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-11","7.4","1349","15","8","0","0","0","3","0","0","24","0","0.0","1.42","68","917","5.07",,"0.0","46.0","51.9","40.1",,,"60","290",,,,,"28.0","41",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2002-12","8.1","1349","12","6",,"2","0","18","4","0","19",,"6.0","1.30","60","1816","4.07",,"11.0","36.0","41.1","30.9",,,"60","290",,,,,"30.0","39",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-01","8.5","0","12","2",,"3","0","29","16","0","7",,"1.0","1.52","50","2979","2.31",,"4.7","27.5","32.9","22.0","0",,"280","280",,,,,"23.9","38",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-02","8.3","0","9","7",,"4","0","21","10","0","8",,"16.3","1.49","50","3957","4.55",,"26.1","30.1","35.6","24.6",,,"280","70",,,,,"28.0","46",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-03","7.2","0","9","9",,"1","0","13","1","0","11",,"3.5","1.08","69","4635","4.57",,"3.5","43.1","52.0","34.2",,,"300","330",,,,,"25.1","36",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-04","8.7","11","12","7","1","1","0","3","0","0","30","4","4.0","0.66","88","5103","3.20",,"4.0","49.8","57.8","41.8",,,"50","70",,,,,"29.1","41",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-05","6.3","20","15","8","0","0","0","0","0","0","45","0","0.0","1.28","79","5307","3.41",,"0.0","58.7","66.1","51.3",,,"60","70",,,,,"25.9","37",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-06","5.1","171","15","11","0","0","0","0","0","4","50","0","0.0","2.75","93","5357","10.26",,"0.0","68.4","75.6","61.1",,,"60","70",,,,,"19.9","28",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-07","5.4","504","14","9","0","0","0","0","0","2","63","0","0.0","1.39","94","0","3.76",,"0.0","75.7","83.0","68.5",,,"250","230",,,,,"17.9","28",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-08","4.5","866","13","9","0","0","0","0","0","2","61","0","0.0","1.98","91","0","5.85",,"0.0","76.7","83.3","70.1",,,"40","60",,,,,"17.0","26",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-09","6.3","973","14","11","0","0","0","0","0","0","50","0","0.0","1.19","80","19","6.03",,"0.0","67.9","73.8","62.1","0",,"60","100",,,,,"28.0","39",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-10","6.0","976","11","6","0","0","0","0","0","0","36","0","0.0","1.88","77","328","4.91",,"0.0","55.1","61.8","48.4",,,"270","270",,,,,"28.0","44",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-11","6.5","982","11","7","0","0","0","1","0","0","29","0","0.0","1.80","79","783","4.18",,"0.0","50.0","56.2","43.8",,,"280","280",,,,,"32.0","47",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2003-12","8.3","982","7","6","6","3","0","17","3","0","21","11","8.0","1.59","58","1633","5.43",,"19.8","37.6","43.5","31.7",,,"280","270",,,,,"28.0","43",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-01","8.9","0","9","5","17","4","0","26","20","0","1","12","6.0","0.56","58","2881","2.13",,"17.3","24.7","31.0","18.4",,,"280","290",,,,,"25.9","40",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-02","7.8","0","5","2","8","0","0","21","2","0","15","7","0.7","1.59","59","3750","2.68",,"0.7","35.0","41.7","28.4","0",,"300","300",,,,,"23.0","36",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-03","7.8","0","16","11","2","1","0","10","1","0","24","4","3.5","0.68","70","4416","2.99",,"4.8","43.5","50.4","36.7",,,"60","70",,,,,"31.1","39",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-04","7.8","4","15","6","0","0","0","3","0","0","29","0","0.0","1.29","85","4763","4.11",,"0.0","53.6","62.7","44.4",,,"60","300",,,,,"25.9","38",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-05","5.4","90","15","12","0","0","0","0","0","0","42","0","0.0","1.45","87","4842","5.76",,"0.0","65.2","74.3","56.1",,,"60","300",,,,,"19.9","31",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-06","5.1","289","10","6","0","0","0","0","0","1","56","0","0.0","0.99","91","4854","3.02",,"0.0","71.2","78.8","63.7",,,"60","50",,,,,"21.0","29",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-07","5.4","584","11","9","0","0","0","0","0","0","63","0","0.0","2.32","87","0","7.63",,"0.0","74.5","80.9","68.1",,,"60","70",,,,,"19.9","29",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-08","4.9","871","10","7","0","0","0","0","0","1","58","0","0.0","0.91","90","0","3.02",,"0.0","74.2","80.7","67.8",,,"50","320",,,,,"17.9","29",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-09","5.4","1018","10","8","0","0","0","0","0","0","52","0","0.0","3.84","87","18","11.51",,"0.0","69.3","76.1","62.6",,,"70","70",,,,,"28.0","45",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-10","6.0","1019","6","3","0","0","0","0","0","0","44","0","0.0","0.70","75","299","1.15",,"0.0","56.0","61.8","50.1",,,"280","280",,,,,"19.9","29",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-11","6.7","1019","9","7","0","0","0","5","0","0","29","0","0.0","1.01","68","804","4.22",,"0.0","48.2","54.8","41.5",,,"280","110",,,,,"25.9","40",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2004-12","7.8","1019","12","7","2","1","0","15","3","0","11","2","1.8","1.17","59","1630","3.71",,"3.1","38.4","44.3","32.4",,,"270","220",,,,,"29.1","46",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-01","7.4","0","14","9","9","2","0","17","11","0","5","14","8.5","1.03","66","2674","4.67",,"15.3","31.3","37.4","25.2",,,"290","330",,,,,"23.9","35",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-02","7.2","0","13","10","14","5","0","20","3","0","16","9","4.8","0.95","56","3472","3.04",,"15.8","36.5","42.6","30.5",,,"60","70",,,,,"29.1","39",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-03","7.2","0","11","7","9","4","0","14","1","0","16","9","2.9","2.98","63","4264","4.96",,"6.9","39.5","46.4","32.5",,,"50","310",,,,,"29.1","45",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-04","6.9","11","10","7","0","0","0","0","0","0","37","0","0.0","1.80","87","4571","4.81",,"0.0","55.1","64.6","45.7",,,"130","140",,,,,"25.9","48",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-05","6.0","23","12","8","0","0","0","0","0","0","41","0","0.0","0.26","79","4771","1.48",,"0.0","58.9","67.3","50.5",,,"50","20",,,,,"21.9","33",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-06","5.4","303","10","9","0","0","0","0","0","4","54","0","0.0","0.59","93","4781","3.21",,"0.0","74.0","82.2","65.8",,,"230","280",,,,,"17.0","25",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-07","4.9","693","9","3","0","0","0","0","0","8","62","0","0.0","1.52","97","1","3.57",,"0.0","77.5","84.9","70.2",,,"300","310",,,,,"21.0","30",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-08","4.9","1147","7","2","0","0","0","0","0","9","65","0","0.0","3.10","99","1","3.96",,"0.0","79.7","87.1","72.2",,,"50","160",,,,,"19.9","33",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-09","5.4","1404","5","2","0","0","0","0","0","2","50","0","0.0","0.17","92","8","0.48",,"0.0","73.3","81.6","65.0",,,"280","210",,,,,"17.9","31",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-10","6.7","1437","12","9","0","0","0","0","0","0","39","0","0.0","4.26","80","261","16.73",,"0.0","57.9","63.8","52.0",,,"50","40",,,,,"25.9","40",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-11","6.9","1437","11","7","0","0","0","5","0","0","22","0","0.0","1.01","72","723","4.47",,"0.0","49.6","56.8","42.5",,,"270","290",,,,,"25.1","40",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2005-12","7.2","1437","9","8","11","3","0","20","4","0","14","6","5.8","1.58","55","1645","4.60",,"9.7","35.3","40.4","30.1",,,"300","270",,,,,"25.1","40",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-01","7.4","0","12","9","2","1","0","10","2","0","16","2","2.0","1.17","64","2392","4.99",,"2.0","40.9","47.6","34.2",,,"290","150",,,,,"31.1","41",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-02","8.5","0","6","5","6","2","0","19","4","0","15","17","24.1","1.66","62","3212","2.88",,"26.9","35.7","42.4","29.1",,,"300","270",,,,,"29.1","45",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-03","7.8","0","4","2","2","1","0","14","0","0","22","1","1.3","0.52","74","3892","0.80",,"1.3","43.1","50.6","35.6",,,"270","270",,,,,"25.9","39",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-04","6.7","7","10","7","0","0","0","0","0","0","33","0","0.1","2.34","83","4178","5.56",,"0.1","55.7","65.3","46.1",,,"280","40",,,,,"25.1","33",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-05","6.3","66","11","7","0","0","0","0","0","0","45","0","0.0","1.53","88","4297","4.63",,"0.0","63.1","71.5","54.6",,,"60","60",,,,,"25.9","36",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-06","5.4","268","15","11","0","0","0","0","0","1","52","0","0.0","2.79","91","4319","8.55",,"0.0","71.0","77.7","64.3",,,"260","250",,,,,"21.9","37",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-07","4.7","669","10","7","0","0","0","0","0","4","61","0","0.0","1.95","95","0","6.17",,"0.0","77.9","85.2","70.7",,,"240","250",,,,,"19.9","31",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-08","3.1","1003","11","9","0","0","0","0","0","3","60","0","0.0","2.51","97","0","6.08",,"0.0","75.8","82.8","68.7",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-09","1.8","1087","11","6","0","0","0","0","0","0","49","0","0.0","1.24","83","36","3.70",,"0.0","66.6","73.1","60.1",,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-10","5.4","1100","10","8","0","0","0","0","0","0","37","0","0.0","2.22","79","321","7.07",,"0.0","56.2","63.3","49.2",,,"270","260",,,,,"23.9","46",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-11","5.1","1100","11","7","0","0","0","0","0","0","35","0","0.0","3.60","69","713","7.34",,"0.0","51.9","57.4","46.4",,,"40","170",,,,,"23.9","39",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2006-12","6.0","1100","7","5","0","0","0","6","1","0","18","0","0.0","0.78","70","1376","2.15",,"0.0","43.6","49.5","37.7",,,"300","260",,,,,"23.0","44",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-01","6.0","0","18","4","2","1","0","18","5","0","9","1","1.0","1.52","72","2229","3.64",,"2.6","37.5","43.6","31.4",,,"300","320",,,,,"21.9","41",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-02","7.6","0","8","6","6","2","0","24","11","0","8","2","2.0","0.94","49","3258","1.99",,"3.8","28.3","34.5","22.0",,,"50","290",,,,,"25.9","39",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-03","6.3","0","12","5","4","1","0","11","2","0","11","5","5.5","2.41","78","3964","5.36",,"6.0","42.2","50.9","33.5",,,"300","310",,,,,"23.9","41",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-04","6.0","11","10","6","0","0","0","4","0","0","30","0","0.0","7.57","86","4416","13.06",,"0.0","50.3","57.9","42.7",,,"290","280",,,,,"21.9","37",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-05","4.5","113","8","6","0","0","0","0","0","2","44","0","0.0","0.83","91","4511","1.88",,"0.0","65.2","75.3","55.2",,,"270","270",,,,,"21.9","40",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-06","4.0","315","12","7","0","0","0","0","0","2","54","0","0.0","2.29","91","4521","6.56",,"0.0","71.4","79.6","63.2",,,"270","280",,,,,"17.9","35",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-07","3.8","624","9","6","0","0","0","0","0","2","57","0","0.0","2.31","92","0","6.90",,"0.0","75.0","82.3","67.6",,,"70","80",,,,,"17.0","28",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-08","3.8","918","10","6","0","0","0","0","0","4","56","0","0.0","2.50","92","14","7.18",,"0.0","74.0","81.4","66.6",,,"60","280",,,,,"17.0","31",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-09","3.8","1095","5","3","0","0","0","0","0","0","50","0","0.0","1.21","88","33","1.81",,"0.0","70.3","78.0","62.5",,,"300","320",,,,,"16.1","28",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-10","4.3","1179","12","8","0","0","0","0","0","0","38","0","0.0","1.48","87","161","4.66",,"0.0","63.6","70.6","56.6",,,"280","300",,,,,"17.0","33",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-11","4.9","1179","12","9","0","0","0","3","0","0","26","0","0.0","1.25","66","748","3.48",,"0.0","45.4","51.6","39.3",,,"270","330",,,,,"21.9","37",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2007-12","6.0","1179","17","10","1","2","0","14","0","0","20","1","1.4","1.02","61","1618","5.22",,"2.9","36.9","41.6","32.3",,,"70","150",,,,,"25.1","47",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-01","6.3","0","12","6","0","0","0","20","2","0","12","0","0.0","1.29","64","2501","2.86",,"0.0","36.5","42.4","30.6",,,"270","280",,,,,"30.0","49",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-02","7.2","0","14","8","5","2","0","19","4","0","10","5","6.0","1.94","68","3349","5.96",,"9.0","35.8","43.1","28.4",,,"290","320",,,,,"28.0","41",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-03","7.8","0","12","9","0","0","0","8","0","0","27","0","0.0","1.21","63","4042","4.08",,"0.0","42.6","50.3","35.0",,,"250","240",,,,,"32.0","48",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-04","6.7","9","11","4","0","0","0","0","0","0","33","0","0.0","1.18","84","4353","2.77",,"0.0","54.9","63.5","46.4",,,"50","300",,,,,"23.9","37",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-05","6.5","34","13","8","0","0","0","0","0","0","44","0","0.0","1.27","83","4530","4.01",,"0.0","60.1","68.9","51.2",,,"50","330",,,,,"30.0","45",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-06","4.5","304","16","8","0","0","0","0","0","4","57","0","0.0","2.01","96","4531","4.70",,"0.0","74.0","82.6","65.4",,,"280","270",,,,,"29.1","45",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-07","4.7","720","10","5","0","0","0","0","0","6","66","0","0.0","1.00","96","0","2.85",,"0.0","78.4","86.2","70.6",,,"190","160",,,,,"17.0","28",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-08","4.5","993","10","7","0","0","0","0","0","1","58","0","0.0","2.18","90","0","5.58",,"0.0","73.8","82.6","65.0",,,"260","280",,,,,"17.0","29",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-09","5.4","1134","8","7","0","0","0","0","0","1","51","0","0.0","3.26","90","27","7.05",,"0.0","68.8","75.8","61.9",,,"60","50",,,,,"23.9","36",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-10","5.6","1137","8","4","0","0","0","0","0","0","36","0","0.0","1.92","75","335","3.62",,"0.0","55.1","62.3","47.9",,,"270","140",,,,,"25.1","35",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-11","6.5","1137","11","10","0","0","0","6","1","0","23","0","0.0","0.74","67","909","3.54",,"0.0","45.8","51.2","40.5",,,"60","60",,,,,"25.1","33",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2008-12","8.1","1137","16","10","4","2","0","19","5","0","13","3","4.0","2.35","67","1743","6.62",,"6.0","38.1","44.9","31.3",,,"290","300",,,,,"25.9","43",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-01","7.4","0","8","6","12","5","0","30","13","0","6","4","3.0","1.19","47","2893","2.98",,"9.0","27.9","33.4","22.4",,,"60","310",,,,,"25.1","37",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-02","7.6","0","6","3","5","1","0","20","3","0","12","3","4.3","0.35","65","3684","0.93",,"4.3","36.7","44.5","28.9",,,"280","280",,,,,"30.0","48",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-03","7.2","0","10","6","4","2","0","11","2","0","12","8","6.5","0.49","70","4384","1.75",,"8.3","42.4","49.7","35.1",,,"270","260",,,,,"25.9","36",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-04","7.2","41","10","7","0","0","0","0","0","2","34","0","0.0","1.79","92","4740","4.69",,"0.0","54.5","62.9","46.1",,,"270","270",,,,,"25.9","38",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-05",,"87","13","10","0","0","0","0","0","0","43","0","0.0","1.15","86","4864","5.17",,"0.0","62.5","70.5","54.4",,,"280","60",,,,,"21.9","33",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-06","4.7","193","18","14","0","0","0","0","0","0","50","0","0.0","2.30","84","4896","10.05",,"0.0","67.5","74.5","60.5",,,"40","50",,,,,"23.0","33",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-07","4.9","430","13","10","0","0","0","0","0","0","58","0","0.0","1.52","86","0","7.11",,"0.0","72.6","80.4","64.9",,,"60","220",,,,,"21.0","30",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-08","4.3","762","11","7","0","0","0","0","0","5","62","0","0.0","1.05","92","0","4.23",,"0.0","75.7","82.4","68.9",,,"270","270",,,,,"25.1","40",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-09","5.8","841","7","4","0","0","0","0","0","0","49","0","0.0","1.03","84","40","2.27",,"0.0","66.3","73.0","59.6",,,"60","50",,,,,"28.0","38",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-10","6.0","843","13","9","0","0","0","0","0","0","37","0","0.0","1.81","74","353","5.59",,"0.0","55.0","61.1","48.8",,,"280","280",,,,,"29.1","44",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-11","6.9","843","9","4","0","0","0","0","0","0","35","0","0.0","0.50","69","769","1.61",,"0.0","51.1","56.6","45.7",,,"50","60",,,,,"25.9","39",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2009-12","8.3","843","11","11","6","3","0","17","7","0","16","10","9.1","1.48","66","1671","7.27",,"12.4","35.9","41.9","29.9",,,"290","300",,,,,"29.1","40",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-01","7.6","0","8","2","0","1","0","22","9","0","13","0","1.3","1.25","57","2678","2.09",,"2.1","32.5","38.1","27.0",,,"290","290",,,,,"25.9","39",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-02","8.1","0","11","6","16","4","0","22","1","0","17","21","11.5","2.00","46","3571","6.70",,"36.9","33.1","37.9","28.4",,,"60","60",,,,,"29.1","40",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-03","8.1","0","13","10","3","0","0","2","0","0","29","11","0.0","3.86","74","4092","10.69",,"0.0","48.2","55.0","41.4",,,"60","60",,,,,"36.9","53",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-04","6.3","21","7","4","0","0","0","0","0","1","40","0","0.0","1.60","92","4327","2.99",,"0.0","57.9","67.3","48.4",,,"270","300",,,,,"21.0","36",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-05","5.6","132","8","3","0","0","0","0","0","1","41","0","0.0","1.29","92","4430","3.01",,"0.0","65.3","74.4","56.2",,,"270","280",,,,,"25.1","40",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-06","4.9","425","8","5","0","0","0","0","0","4","57","0","0.0","0.89","93","4433","2.20",,"0.0","74.7","83.2","66.2",,,"230","290",,,,,"21.0","33",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-07","4.7","931","7","5","0","0","0","0","0","16","61","0","0.0","0.84","103","0","2.60",,"0.0","81.3","90.1","72.6",,,"280","290",,,,,"17.9","31",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-08","5.1","1316","8","5","0","0","0","0","0","12","61","0","0.0","1.69","96","0","4.14",,"0.0","77.4","85.3","69.6",,,"50","60",,,,,"19.9","29",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-09","5.4","1503","8","7","0","0","0","0","0","3","54","0","0.0","1.33","96","5","3.67",,"0.0","71.1","78.7","63.4",,,"50","200",,,,,"19.9","33",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-10","6.3","1513","10","5","0","0","0","0","0","0","42","0","0.0","2.46","75","228","4.91",,"0.0","58.1","65.0","51.2",,,"290","280",,,,,"21.9","35",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-11","6.3","1513","8","4","0","0","0","0","0","0","34","0","0.0","1.09","65","741","2.15",,"0.0","47.9","53.6","42.2",,,"270","280",,,,,"23.0","43",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2010-12","8.3","1513","6","4","5","2","0","25","7","0","19","20","12.2","1.38","60","1741","4.24",,"20.1","32.8","37.7","27.9",,,"290","300",,,,,"30.0","43",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-01","6.5","0","11","7","31","8","0","28","12","0","6","23","12.3","1.29","53","2835","4.94",,"35.9","29.7","34.8","24.6",,,"20","20",,,,,"21.9","37",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-02","7.8","0","9","8","20","2","0","20","3","0","15","18","3.2","1.32","67","3647","3.47",,"4.8","36.0","43.7","28.3",,,"290","300",,,,,"31.1","47",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-03","7.6","0","11","7","1","1","0","11","0","0","20","1","1.0","2.02","77","4350","6.19",,"1.0","42.3","49.9","34.7",,,"140","140",,,,,"23.0","41",,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2011-04","7.4","11","13","9","0","0","0","0","0","0","35","0","0.0","1.45","83","4682","5.36",,"0.0","54.3","62.6","46.0",,,"60","60",,,,,"32.0","40",,
